tipo_base,base,variavel,tipo_dado,qtd_registros,qtd_validos,qtd_ausentes,pct_ausentes,qtd_valores_unicos,eh_numerica,eh_identificador
Bases individuais,IDEB - Anos Iniciais,sigla_uf,string,38976,38976,0,0.0,27,False,True
Bases individuais,IDEB - Anos Iniciais,cod_municipio,Int64,38976,38976,0,0.0,5568,True,True
Bases individuais,IDEB - Anos Iniciais,nome_municipio,object,38976,38976,0,0.0,5295,False,True
Bases individuais,IDEB - Anos Iniciais,rede,object,38976,38976,0,0.0,1,False,True
Bases individuais,IDEB - Anos Iniciais,ideb,float64,38976,37461,1515,3.887007389162562,78,True,False
Bases individuais,IDEB - Anos Iniciais,taxa_aprovacao_etapa,float64,38976,38369,607,1.5573686371100164,316,True,False
Bases individuais,IDEB - Anos Iniciais,indicador_rendimento,float64,38976,38369,607,1.5573686371100164,24605,True,False
Bases individuais,IDEB - Anos Iniciais,nota_media_padronizada,float64,38976,37462,1514,3.8844417077175697,37207,True,False
Bases individuais,IDEB - Anos Iniciais,nota_matematica_saeb,float64,38976,37436,1540,3.9511494252873565,10185,True,False
Bases individuais,IDEB - Anos Iniciais,nota_portugues_saeb,float64,38976,37436,1540,3.9511494252873565,9487,True,False
Bases individuais,IDEB - Anos Iniciais,ano,Int64,38976,38976,0,0.0,7,True,True
Bases individuais,IDEB - Anos Finais,sigla_uf,string,38983,38983,0,0.0,27,False,True
Bases individuais,IDEB - Anos Finais,cod_municipio,Int64,38983,38983,0,0.0,5569,True,True
Bases individuais,IDEB - Anos Finais,nome_municipio,object,38983,38983,0,0.0,5296,False,True
Bases individuais,IDEB - Anos Finais,rede,object,38983,38983,0,0.0,1,False,True
Bases individuais,IDEB - Anos Finais,ideb,float64,38983,37056,1927,4.943180360670036,77,True,False
Bases individuais,IDEB - Anos Finais,taxa_aprovacao_etapa,float64,38983,38536,447,1.1466536695482648,491,True,False
Bases individuais,IDEB - Anos Finais,indicador_rendimento,float64,38983,38536,447,1.1466536695482648,31343,True,False
Bases individuais,IDEB - Anos Finais,nota_media_padronizada,float64,38983,37057,1926,4.940615139932792,13563,True,False
Bases individuais,IDEB - Anos Finais,nota_matematica_saeb,float64,38983,37035,1948,4.997049996152169,8475,True,False
Bases individuais,IDEB - Anos Finais,nota_portugues_saeb,float64,38983,37035,1948,4.997049996152169,7998,True,False
Bases individuais,IDEB - Anos Finais,ano,Int64,38983,38983,0,0.0,7,True,True
Bases individuais,IDEB - Ensino Médio,sigla_uf,string,27815,27815,0,0.0,27,False,True
Bases individuais,IDEB - Ensino Médio,cod_municipio,Int64,27815,27815,0,0.0,5563,True,True
Bases individuais,IDEB - Ensino Médio,nome_municipio,object,27815,27815,0,0.0,5291,False,True
Bases individuais,IDEB - Ensino Médio,rede,object,27815,27815,0,0.0,1,False,True
Bases individuais,IDEB - Ensino Médio,ideb,float64,27815,23921,3894,13.999640481754449,57,True,False
Bases individuais,IDEB - Ensino Médio,taxa_aprovacao_etapa,float64,27815,27350,465,1.671759841811972,496,True,False
Bases individuais,IDEB - Ensino Médio,indicador_rendimento,float64,27815,27350,465,1.671759841811972,21682,True,False
Bases individuais,IDEB - Ensino Médio,nota_media_padronizada,float64,27815,23921,3894,13.999640481754449,23736,True,False
Bases individuais,IDEB - Ensino Médio,nota_matematica_saeb,float64,27815,23921,3894,13.999640481754449,7784,True,False
Bases individuais,IDEB - Ensino Médio,nota_portugues_saeb,float64,27815,23921,3894,13.999640481754449,7433,True,False
Bases individuais,IDEB - Ensino Médio,ano,Int64,27815,27815,0,0.0,5,True,True
Bases individuais,TDI,ano,Int64,38991,38991,0,0.0,7,True,True
Bases individuais,TDI,sigla_uf,string,38991,38991,0,0.0,27,False,True
Bases individuais,TDI,cod_municipio,Int64,38991,38991,0,0.0,5571,True,True
Bases individuais,TDI,nome_municipio,object,38991,38991,0,0.0,10620,False,True
Bases individuais,TDI,tx_distorcao_anos_iniciais,float64,38991,38982,9,0.023082249749942295,500,True,False
Bases individuais,TDI,tx_distorcao_anos_finais,float64,38991,38990,1,0.0025646944166602547,704,True,False
Bases individuais,TDI,tx_distorcao_ensino_medio,float64,38991,38925,66,0.16926983149957683,762,True,False
Bases individuais,HAD,ano,Int64,38991,38991,0,0.0,7,True,True
Bases individuais,HAD,sigla_uf,string,38991,38991,0,0.0,27,False,True
Bases individuais,HAD,cod_municipio,Int64,38991,38991,0,0.0,5571,True,True
Bases individuais,HAD,nome_municipio,object,38991,38991,0,0.0,10620,False,True
Bases individuais,HAD,categoria,object,38991,38991,0,0.0,1,False,False
Bases individuais,HAD,dependencia_adm,object,38991,38991,0,0.0,2,False,False
Bases individuais,HAD,media_had_anos_iniciais,float64,38991,38990,1,0.0025646944166602547,78,True,False
Bases individuais,HAD,media_had_anos_finais,float64,38991,38990,1,0.0025646944166602547,73,True,False
Bases individuais,HAD,media_had_ensino_medio,float64,38991,38929,62,0.15901105383293582,90,True,False
Bases individuais,ATU,ano,Int64,38991,38991,0,0.0,7,True,True
Bases individuais,ATU,sigla_uf,string,38991,38991,0,0.0,27,False,True
Bases individuais,ATU,cod_municipio,Int64,38991,38991,0,0.0,5571,True,True
Bases individuais,ATU,nome_municipio,object,38991,38991,0,0.0,10620,False,True
Bases individuais,ATU,categoria,object,38991,38991,0,0.0,1,False,False
Bases individuais,ATU,dependencia_adm,object,38991,38991,0,0.0,2,False,False
Bases individuais,ATU,media_atu_anos_iniciais,float64,38991,38990,1,0.0025646944166602547,277,True,False
Bases individuais,ATU,media_atu_anos_finais,float64,38991,38990,1,0.0025646944166602547,365,True,False
Bases individuais,ATU,media_atu_ensino_medio,float64,38991,38929,62,0.15901105383293582,428,True,False
Bases individuais,IED,ano,Int64,38991,38991,0,0.0,7,True,True
Bases individuais,IED,sigla_uf,string,38991,38991,0,0.0,27,False,True
Bases individuais,IED,cod_municipio,Int64,38991,38991,0,0.0,5571,True,True
Bases individuais,IED,nome_municipio,object,38991,38991,0,0.0,10603,False,True
Bases individuais,IED,categoria,object,38991,38991,0,0.0,1,False,False
Bases individuais,IED,dependencia_adm,object,38991,38991,0,0.0,1,False,False
Bases individuais,IED,nivel_1_anos_iniciais,float64,38991,38990,1,0.0025646944166602547,1017,True,False
Bases individuais,IED,nivel_2_anos_iniciais,float64,38991,38990,1,0.0025646944166602547,648,True,False
Bases individuais,IED,nivel_3_anos_iniciais,float64,38991,38990,1,0.0025646944166602547,742,True,False
Bases individuais,IED,nivel_4_anos_iniciais,float64,38991,38990,1,0.0025646944166602547,607,True,False
Bases individuais,IED,nivel_5_anos_iniciais,float64,38991,38990,1,0.0025646944166602547,216,True,False
Bases individuais,IED,nivel_6_anos_iniciais,float64,38991,38990,1,0.0025646944166602547,191,True,False
Bases individuais,IED,nivel_1_anos_finais,float64,38991,38991,0,0.0,560,True,False
Bases individuais,IED,nivel_2_anos_finais,float64,38991,38991,0,0.0,680,True,False
Bases individuais,IED,nivel_3_anos_finais,float64,38991,38991,0,0.0,752,True,False
Bases individuais,IED,nivel_4_anos_finais,float64,38991,38991,0,0.0,762,True,False
Bases individuais,IED,nivel_5_anos_finais,float64,38991,38991,0,0.0,443,True,False
Bases individuais,IED,nivel_6_anos_finais,float64,38991,38991,0,0.0,390,True,False
Bases individuais,IED,nivel_1_ensino_medio,float64,38991,38929,62,0.15901105383293582,297,True,False
Bases individuais,IED,nivel_2_ensino_medio,float64,38991,38929,62,0.15901105383293582,555,True,False
Bases individuais,IED,nivel_3_ensino_medio,float64,38991,38929,62,0.15901105383293582,764,True,False
Bases individuais,IED,nivel_4_ensino_medio,float64,38991,38929,62,0.15901105383293582,798,True,False
Bases individuais,IED,nivel_5_ensino_medio,float64,38991,38929,62,0.15901105383293582,575,True,False
Bases individuais,IED,nivel_6_ensino_medio,float64,38991,38929,62,0.15901105383293582,523,True,False
Bases individuais,AFD,ano,Int64,38991,38991,0,0.0,7,True,True
Bases individuais,AFD,sigla_uf,string,38991,38991,0,0.0,27,False,True
Bases individuais,AFD,cod_municipio,Int64,38991,38991,0,0.0,5571,True,True
Bases individuais,AFD,nome_municipio,object,38991,38991,0,0.0,10603,False,True
Bases individuais,AFD,categoria,object,38991,38991,0,0.0,1,False,False
Bases individuais,AFD,dependencia_adm,object,38991,38991,0,0.0,1,False,False
Bases individuais,AFD,grupo_1_anos_iniciais,float64,38991,38978,13,0.03334102741658331,997,True,False
Bases individuais,AFD,grupo_2_anos_iniciais,float64,38991,38978,13,0.03334102741658331,350,True,False
Bases individuais,AFD,grupo_3_anos_iniciais,float64,38991,38978,13,0.03334102741658331,652,True,False
Bases individuais,AFD,grupo_4_anos_iniciais,float64,38991,38978,13,0.03334102741658331,430,True,False
Bases individuais,AFD,grupo_5_anos_iniciais,float64,38991,38978,13,0.03334102741658331,1043,True,False
Bases individuais,AFD,grupo_1_anos_finais,float64,38991,38991,0,0.0,981,True,False
Bases individuais,AFD,grupo_2_anos_finais,float64,38991,38991,0,0.0,401,True,False
Bases individuais,AFD,grupo_3_anos_finais,float64,38991,38991,0,0.0,848,True,False
Bases individuais,AFD,grupo_4_anos_finais,float64,38991,38991,0,0.0,377,True,False
Bases individuais,AFD,grupo_5_anos_finais,float64,38991,38991,0,0.0,910,True,False
Bases individuais,AFD,grupo_1_ensino_medio,float64,38991,38929,62,0.15901105383293582,956,True,False
Bases individuais,AFD,grupo_2_ensino_medio,float64,38991,38929,62,0.15901105383293582,421,True,False
Bases individuais,AFD,grupo_3_ensino_medio,float64,38991,38929,62,0.15901105383293582,820,True,False
Bases individuais,AFD,grupo_4_ensino_medio,float64,38991,38929,62,0.15901105383293582,514,True,False
Bases individuais,AFD,grupo_5_ensino_medio,float64,38991,38929,62,0.15901105383293582,658,True,False
Bases individuais,IRD,ano,Int64,38991,38991,0,0.0,7,True,True
Bases individuais,IRD,sigla_uf,string,38991,38991,0,0.0,27,False,True
Bases individuais,IRD,cod_municipio,Int64,38991,38991,0,0.0,5571,True,True
Bases individuais,IRD,nome_municipio,object,38991,38991,0,0.0,10603,False,True
Bases individuais,IRD,localizacao,object,38991,38991,0,0.0,1,False,False
Bases individuais,IRD,dependencia_adm,object,38991,38991,0,0.0,1,False,False
Bases individuais,IRD,ird_baixa_regularidade,float64,38991,38991,0,0.0,595,True,False
Bases individuais,IRD,ird_media_baixa,float64,38991,38991,0,0.0,755,True,False
Bases individuais,IRD,ird_media_alta,float64,38991,38991,0,0.0,807,True,False
Bases individuais,IRD,ird_alta,float64,38991,38991,0,0.0,630,True,False
Bases individuais,ICG,ano,Int64,38991,38991,0,0.0,7,True,True
Bases individuais,ICG,sigla_uf,string,38991,38991,0,0.0,27,False,True
Bases individuais,ICG,cod_municipio,Int64,38991,38991,0,0.0,5571,True,True
Bases individuais,ICG,nome_municipio,object,38991,38991,0,0.0,10603,False,True
Bases individuais,ICG,categoria,object,38991,38991,0,0.0,1,False,False
Bases individuais,ICG,dependencia_adm,object,38991,38991,0,0.0,1,False,False
Bases individuais,ICG,nivel_1_complexidade_gestao,float64,38991,38991,0,0.0,721,True,False
Bases individuais,ICG,nivel_2_complexidade_gestao,float64,38991,38991,0,0.0,691,True,False
Bases individuais,ICG,nivel_3_complexidade_gestao,float64,38991,38991,0,0.0,602,True,False
Bases individuais,ICG,nivel_4_complexidade_gestao,float64,38991,38991,0,0.0,481,True,False
Bases individuais,ICG,nivel_5_complexidade_gestao,float64,38991,38991,0,0.0,592,True,False
Bases individuais,ICG,nivel_6_complexidade_gestao,float64,38991,38991,0,0.0,285,True,False
Bases individuais,Censo Escolar,ano,Int64,38991,38991,0,0.0,7,True,True
Bases individuais,Censo Escolar,sigla_uf,string,38991,38991,0,0.0,27,False,True
Bases individuais,Censo Escolar,cod_uf,Int64,38991,38991,0,0.0,27,True,True
Bases individuais,Censo Escolar,cod_municipio,Int64,38991,38991,0,0.0,5571,True,True
Bases individuais,Censo Escolar,nome_municipio,object,38991,38991,0,0.0,5301,False,True
Bases individuais,Censo Escolar,qtd_escolas_publicas,int64,38991,38991,0,0.0,383,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_localizacao_diferenciada,int64,38991,38991,0,0.0,121,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_infantil,float64,38991,33420,5571,14.28791259521428,239,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_creche,float64,38991,33420,5571,14.28791259521428,158,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_pre_escola,float64,38991,33420,5571,14.28791259521428,227,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_anos_iniciais,float64,38991,33420,5571,14.28791259521428,261,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_anos_finais,float64,38991,33420,5571,14.28791259521428,204,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_ensino_medio,float64,38991,33420,5571,14.28791259521428,126,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_eja,int64,38991,38991,0,0.0,165,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_educacao_especial,float64,38991,33420,5571,14.28791259521428,323,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_educacao_especial_classe_comum,float64,38991,33420,5571,14.28791259521428,327,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_educacao_especial_exclusiva,float64,38991,33420,5571,14.28791259521428,53,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_agua_potavel,int64,38991,38991,0,0.0,312,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_agua_rede_publica,int64,38991,38991,0,0.0,346,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_energia_rede_publica,int64,38991,38991,0,0.0,374,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_esgoto_rede_publica,int64,38991,38991,0,0.0,309,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_banheiro,int64,38991,38991,0,0.0,314,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_banheiro_pne,int64,38991,38991,0,0.0,273,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_biblioteca,int64,38991,38991,0,0.0,241,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_sala_leitura,int64,38991,38991,0,0.0,190,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_lab_ciencias,int64,38991,38991,0,0.0,135,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_lab_informatica,int64,38991,38991,0,0.0,245,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_quadra_esportes,int64,38991,38991,0,0.0,254,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_quadra_esportes_coberta,int64,38991,38991,0,0.0,202,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_refeitorio,int64,38991,38991,0,0.0,290,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_cozinha,int64,38991,38991,0,0.0,376,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_internet,int64,38991,38991,0,0.0,348,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_internet_alunos,int64,38991,38991,0,0.0,191,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_internet_administrativo,int64,38991,38991,0,0.0,300,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_computador,int64,38991,38991,0,0.0,361,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_dependencias_pne,float64,38991,27850,11141,28.573260496011898,156,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_acessibilidade_rampas,int64,38991,38991,0,0.0,228,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_acessibilidade_corrimao,int64,38991,38991,0,0.0,171,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_acessibilidade_pisos_tateis,int64,38991,38991,0,0.0,104,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_com_acessibilidade_vao_livre,int64,38991,38991,0,0.0,196,True,False
Bases individuais,Censo Escolar,qtd_escolas_publicas_sem_acessibilidade,int64,38991,38991,0,0.0,189,True,False
Bases individuais,Censo Escolar,matriculas_basica_publica,float64,38991,33420,5571,14.28791259521428,11838,True,False
Bases individuais,Censo Escolar,matriculas_anos_iniciais_publica,float64,38991,33420,5571,14.28791259521428,6498,True,False
Bases individuais,Censo Escolar,matriculas_anos_finais_publica,float64,38991,33420,5571,14.28791259521428,5825,True,False
Bases individuais,Censo Escolar,matriculas_ensino_medio_publica,float64,38991,33420,5571,14.28791259521428,4599,True,False
Bases individuais,Censo Escolar,matriculas_eja_publica,float64,38991,33420,5571,14.28791259521428,3216,True,False
Bases individuais,Censo Escolar,matriculas_educacao_especial_publica,float64,38991,33420,5571,14.28791259521428,1682,True,False
Bases individuais,Censo Escolar,docentes_basica_publica,float64,38991,33420,5571,14.28791259521428,2459,True,False
Bases individuais,Censo Escolar,docentes_anos_iniciais_publica,float64,38991,33420,5571,14.28791259521428,1194,True,False
Bases individuais,Censo Escolar,docentes_anos_finais_publica,float64,38991,33420,5571,14.28791259521428,1297,True,False
Bases individuais,Censo Escolar,docentes_ensino_medio_publica,float64,38991,33420,5571,14.28791259521428,1101,True,False
Bases individuais,Censo Escolar,docentes_eja_publica,float64,38991,33420,5571,14.28791259521428,681,True,False
Bases individuais,Censo Escolar,docentes_educacao_especial_publica,float64,38991,33420,5571,14.28791259521428,1880,True,False
Bases individuais,Censo Escolar,turmas_basica_publica,float64,38991,33420,5571,14.28791259521428,2077,True,False
Bases individuais,Censo Escolar,turmas_anos_iniciais_publica,float64,38991,33420,5571,14.28791259521428,1067,True,False
Bases individuais,Censo Escolar,turmas_anos_finais_publica,float64,38991,33420,5571,14.28791259521428,899,True,False
Bases individuais,Censo Escolar,turmas_ensino_medio_publica,float64,38991,33420,5571,14.28791259521428,682,True,False
Bases individuais,Censo Escolar,turmas_eja_publica,float64,38991,33420,5571,14.28791259521428,462,True,False
Bases individuais,Censo Escolar,turmas_educacao_especial_publica,float64,38991,33420,5571,14.28791259521428,1219,True,False
Bases individuais,Censo Escolar,salas_existentes_publica,float64,38991,27850,11141,28.573260496011898,1164,True,False
Bases individuais,Censo Escolar,salas_utilizadas_publica,int64,38991,38991,0,0.0,1676,True,False
Bases individuais,Censo Escolar,salas_utilizadas_dentro_publica,int64,38991,38991,0,0.0,1317,True,False
Bases individuais,Censo Escolar,salas_utilizadas_fora_publica,int64,38991,38991,0,0.0,272,True,False
Bases individuais,Censo Escolar,salas_utilizadas_climatizadas_publica,int64,38991,38991,0,0.0,741,True,False
Bases individuais,Censo Escolar,salas_utilizadas_acessiveis_publica,int64,38991,38991,0,0.0,683,True,False
Bases individuais,Censo Escolar,computadores_aluno_publica,float64,38991,27850,11141,28.573260496011898,1288,True,False
Bases individuais,Censo Escolar,computadores_administrativo_publica,float64,38991,27850,11141,28.573260496011898,715,True,False
Bases individuais,Censo Escolar,media_alunos_por_turma_basica_publica,float64,38991,33420,5571,14.28791259521428,26737,True,False
Bases individuais,Censo Escolar,media_alunos_por_docente_basica_publica,float64,38991,33420,5571,14.28791259521428,28848,True,False
Bases individuais,Censo Escolar,media_docentes_por_escola_publica,float64,38991,33420,5571,14.28791259521428,9293,True,False
Bases individuais,Censo Escolar,media_turmas_por_escola_publica,float64,38991,33420,5571,14.28791259521428,8195,True,False
Bases individuais,Censo Escolar,proporcao_escolas_publicas_com_internet,float64,38991,38991,0,0.0,2551,True,False
Bases individuais,Censo Escolar,proporcao_escolas_publicas_com_biblioteca,float64,38991,38991,0,0.0,2492,True,False
Bases individuais,Censo Escolar,proporcao_escolas_publicas_com_lab_informatica,float64,38991,38991,0,0.0,2559,True,False
Bases individuais,Censo Escolar,proporcao_escolas_publicas_com_banheiro_pne,float64,38991,38991,0,0.0,2646,True,False
Bases individuais,Censo Escolar,proporcao_escolas_publicas_com_agua_potavel,float64,38991,38991,0,0.0,1042,True,False
Bases individuais,Censo Escolar,proporcao_escolas_publicas_com_energia_rede_publica,float64,38991,38991,0,0.0,1227,True,False
Bases individuais,Censo Escolar,proporcao_escolas_publicas_com_esgoto_rede_publica,float64,38991,38991,0,0.0,2493,True,False
Bases individuais,População,ano,Int64,66841,66841,0,0.0,12,True,True
Bases individuais,População,sigla_uf,string,66841,66841,0,0.0,27,False,True
Bases individuais,População,cod_uf,Int64,66841,66841,0,0.0,27,True,True
Bases individuais,População,cod_municipio,Int64,66841,66841,0,0.0,5571,True,True
Bases individuais,População,nome_municipio,object,66841,66841,0,0.0,5304,False,True
Bases individuais,População,populacao,int64,66841,66841,0,0.0,33821,True,False
Bases individuais,PIB,ano,Int64,38990,38990,0,0.0,7,True,True
Bases individuais,PIB,sigla_uf,string,38990,38990,0,0.0,27,False,True
Bases individuais,PIB,cod_uf,Int64,38990,38990,0,0.0,27,True,True
Bases individuais,PIB,cod_municipio,Int64,38990,38990,0,0.0,5570,True,True
Bases individuais,PIB,nome_municipio,object,38990,38990,0,0.0,5297,False,True
Bases individuais,PIB,pib,float64,38990,38990,0,0.0,38986,True,False
Bases individuais,PIB,pib_per_capita,float64,38990,38990,0,0.0,38990,True,False
Bases individuais,PIB,origem_pib,object,38990,38990,0,0.0,2,False,False
Bases individuais,BPC,ano,Int64,38991,38991,0,0.0,7,True,True
Bases individuais,BPC,sigla_uf,string,38991,38991,0,0.0,27,False,True
Bases individuais,BPC,cod_uf,Int64,38991,38991,0,0.0,27,True,True
Bases individuais,BPC,cod_municipio,Int64,38991,38991,0,0.0,5571,True,True
Bases individuais,BPC,nome_municipio,object,38991,38991,0,0.0,5298,False,True
Bases individuais,BPC,bpc_beneficiarios_pcd,float64,38991,38986,5,0.012823472083301275,3130,True,False
Bases individuais,BPC,bpc_beneficiarios_idosos,float64,38991,38986,5,0.012823472083301275,2759,True,False
Bases individuais,BPC,bpc_beneficiarios_total,float64,38991,38918,73,0.18722269241619863,4277,True,False
Bases individuais,BPC,bpc_valor_pcd,float64,38991,38991,0,0.0,37952,True,False
Bases individuais,BPC,bpc_valor_idosos,float64,38991,38991,0,0.0,35215,True,False
Bases individuais,BPC,bpc_valor_total,float64,38991,38927,64,0.1641404426662563,38431,True,False
Bases individuais,Bolsa Família,ano,Int64,38989,38989,0,0.0,7,True,True
Bases individuais,Bolsa Família,sigla_uf,string,38989,38989,0,0.0,27,False,True
Bases individuais,Bolsa Família,cod_uf,Int64,38989,38989,0,0.0,27,True,True
Bases individuais,Bolsa Família,cod_municipio,Int64,38989,38989,0,0.0,5570,True,True
Bases individuais,Bolsa Família,nome_municipio,object,38989,38989,0,0.0,5297,False,True
Bases individuais,Bolsa Família,bolsa_familia_beneficiarios,int64,38989,38989,0,0.0,8363,True,False
Bases individuais,Agropecuária,ano,Int64,38983,38983,0,0.0,7,True,True
Bases individuais,Agropecuária,sigla_uf,string,38983,38983,0,0.0,27,False,True
Bases individuais,Agropecuária,cod_uf,Int64,38983,38983,0,0.0,27,True,True
Bases individuais,Agropecuária,cod_municipio,Int64,38983,38983,0,0.0,5569,True,True
Bases individuais,Agropecuária,nome_municipio,object,38983,38983,0,0.0,5296,False,True
Bases individuais,Agropecuária,vacas_ordenhadas_cabecas,float64,38983,38509,474,1.2159146294538645,9610,True,False
Bases individuais,Agropecuária,efetivo_bovino_cabecas,float64,38983,38741,242,0.6207834184131544,25915,True,False
Bases individuais,Agropecuária,efetivo_bubalino_cabecas,float64,38983,18817,20166,51.73024138727137,1994,True,False
Bases individuais,Agropecuária,efetivo_caprino_cabecas,float64,38983,35505,3478,8.92183772413616,5916,True,False
Bases individuais,Agropecuária,efetivo_codornas_cabecas,float64,38983,6872,32111,82.3718030936562,1745,True,False
Bases individuais,Agropecuária,efetivo_equino_cabecas,float64,38983,38580,403,1.0337839571095093,5499,True,False
Bases individuais,Agropecuária,efetivo_galinaceos_total_cabecas,float64,38983,38313,670,1.718697893953775,22515,True,False
Bases individuais,Agropecuária,efetivo_ovino_cabecas,float64,38983,37049,1934,4.961136905830746,8817,True,False
Bases individuais,Agropecuária,efetivo_suino_total_cabecas,float64,38983,38338,645,1.6545673755226638,11596,True,False
Bases individuais,Agropecuária,valor_producao_total_mil_reais,float64,38983,38692,291,0.746479234538132,21628,True,False
Bases individuais,Agropecuária,valor_producao_extracao_vegetal_total_mil_reais,float64,38983,24475,14508,37.21622245594233,4650,True,False
Bases individuais,Agropecuária,valor_producao_aquicultura_total_mil_reais,float64,38983,22749,16234,41.64379344842624,4873,True,False
Bases individuais,Agropecuária,area_plantada_destinada_colheita_ha_total,float64,38983,38491,492,1.2620886027242644,19200,True,False
Bases individuais,Agropecuária,area_colhida_ha_total,float64,38983,38453,530,1.3595669907395531,19102,True,False
Bases individuais,Agropecuária,valor_producao_mil_reais_total,float64,38983,38453,530,1.3595669907395531,28996,True,False
Bases individuais,Agropecuária,origem_agropecuaria,object,38983,38983,0,0.0,2,False,False
Bases individuais,Importação,ano,Int64,14800,14800,0,0.0,7,True,True
Bases individuais,Importação,uf,object,14800,14800,0,0.0,27,False,False
Bases individuais,Importação,cod_municipio,Int64,14800,14800,0,0.0,3174,True,True
Bases individuais,Importação,importacao_kg_liquido,int64,14800,14800,0,0.0,13226,True,False
Bases individuais,Importação,importacao_vl_fob,int64,14800,14800,0,0.0,14616,True,False
Bases individuais,Exportação,ano,Int64,15440,15440,0,0.0,7,True,True
Bases individuais,Exportação,uf,object,15440,15440,0,0.0,27,False,False
Bases individuais,Exportação,cod_municipio,Int64,15440,15440,0,0.0,3107,True,True
Bases individuais,Exportação,exportacao_kg_liquido,int64,15440,15440,0,0.0,14517,True,False
Bases individuais,Exportação,exportacao_vl_fob,int64,15440,15440,0,0.0,15305,True,False
Painéis integrados completos,Anos Iniciais,ano,Int64,38990,38990,0,0.0,7,True,True
Painéis integrados completos,Anos Iniciais,sigla_uf,string,38990,38990,0,0.0,27,False,True
Painéis integrados completos,Anos Iniciais,cod_municipio,Int64,38990,38990,0,0.0,5570,True,True
Painéis integrados completos,Anos Iniciais,nome_municipio,object,38990,38990,0,0.0,10619,False,True
Painéis integrados completos,Anos Iniciais,ideb_anos_iniciais,float64,38990,37460,1530,3.9240830982303154,78,True,False
Painéis integrados completos,Anos Iniciais,taxa_aprovacao_anos_iniciais,float64,38990,38368,622,1.595280841241344,316,True,False
Painéis integrados completos,Anos Iniciais,indicador_rendimento_anos_iniciais,float64,38990,38368,622,1.595280841241344,24605,True,False
Painéis integrados completos,Anos Iniciais,nota_media_padronizada_anos_iniciais,float64,38990,37461,1529,3.9215183380353937,37206,True,False
Painéis integrados completos,Anos Iniciais,nota_matematica_saeb_anos_iniciais,float64,38990,37435,1555,3.9882021031033594,10185,True,False
Painéis integrados completos,Anos Iniciais,nota_portugues_saeb_anos_iniciais,float64,38990,37435,1555,3.9882021031033594,9487,True,False
Painéis integrados completos,Anos Iniciais,populacao,int64,38990,38990,0,0.0,24232,True,False
Painéis integrados completos,Anos Iniciais,pib,float64,38990,38990,0,0.0,38986,True,False
Painéis integrados completos,Anos Iniciais,pib_per_capita,float64,38990,38990,0,0.0,38990,True,False
Painéis integrados completos,Anos Iniciais,origem_pib,object,38990,38990,0,0.0,2,False,False
Painéis integrados completos,Anos Iniciais,bpc_beneficiarios_pcd,float64,38990,38985,5,0.012823800974608873,3130,True,False
Painéis integrados completos,Anos Iniciais,bpc_beneficiarios_idosos,float64,38990,38985,5,0.012823800974608873,2759,True,False
Painéis integrados completos,Anos Iniciais,bpc_beneficiarios_total,float64,38990,38917,73,0.18722749422928955,4277,True,False
Painéis integrados completos,Anos Iniciais,bpc_valor_pcd,float64,38990,38990,0,0.0,37951,True,False
Painéis integrados completos,Anos Iniciais,bpc_valor_idosos,float64,38990,38990,0,0.0,35214,True,False
